dishist_id,disasterNumber,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,state,disasterType,incidentType,year
43110,4037,0,0,1,1,DE,DR,Hurricane,2011
43111,4038,0,0,1,1,MD,DR,Flood,2011
43112,4039,0,0,1,1,NJ,DR,Severe Storm(s),2011
43113,4040,1,0,0,1,PR,DR,Hurricane,2011
43114,4041,0,0,1,1,LA,DR,Coastal Storm,2011
43115,4042,1,0,0,1,VA,DR,Earthquake,2011
43116,4042,1,0,0,1,VA,DR,Earthquake,2011
43117,4043,0,0,1,1,VT,DR,Severe Storm(s),2011
43118,4045,0,0,1,1,VA,DR,Severe Storm(s),2011
43119,4045,0,0,1,1,VA,DR,Severe Storm(s),2011
43120,4046,0,0,1,1,CT,DR,Severe Storm(s),2011
43121,4047,0,0,1,1,NM,DR,Flood,2011
43122,4048,0,0,1,1,NJ,DR,Severe Storm(s),2011
43123,4048,0,0,1,1,NJ,DR,Severe Storm(s),2011
43124,4048,0,0,1,1,NJ,DR,Severe Storm(s),2011
43125,4050,0,0,1,1,AK,DR,Severe Storm(s),2011
43126,4051,0,0,1,1,MA,DR,Severe Storm(s),2011
43127,4052,1,0,0,1,AL,DR,Severe Storm(s),2012
43128,4055,0,0,1,1,OR,DR,Flood,2012
43129,4055,0,0,1,1,OR,DR,Flood,2012
43130,4055,0,0,1,1,OR,DR,Flood,2012
43131,4056,0,0,1,1,WA,DR,Severe Storm(s),2012
43132,4056,0,0,1,1,WA,DR,Severe Storm(s),2012
43133,4057,1,0,0,1,KY,DR,Severe Storm(s),2012
43134,4057,1,0,1,1,KY,DR,Severe Storm(s),2012
43135,4057,1,0,1,1,KY,DR,Severe Storm(s),2012
43136,4057,1,0,1,1,KY,DR,Severe Storm(s),2012
43137,4058,1,0,1,1,IN,DR,Severe Storm(s),2012
43138,4058,1,0,1,1,IN,DR,Severe Storm(s),2012
43139,4059,0,0,1,1,WV,DR,Severe Storm(s),2012
43140,4060,1,0,0,1,TN,DR,Severe Storm(s),2012
43141,4063,0,0,1,1,KS,DR,Severe Storm(s),2012
43142,4062,0,0,1,1,HI,DR,Severe Storm(s),2012
43143,4067,1,0,1,1,CO,DR,Fire,2012
43144,4059,1,0,1,1,WV,DR,Severe Storm(s),2012
43145,4063,0,0,1,1,KS,DR,Severe Storm(s),2012
43146,4068,0,0,1,1,FL,DR,Severe Storm(s),2012
43147,4063,0,0,1,1,KS,DR,Severe Storm(s),2012
43148,4068,0,0,1,1,FL,DR,Severe Storm(s),2012
43149,4060,1,0,0,1,TN,DR,Severe Storm(s),2012
43150,4064,0,0,1,1,OK,DR,Severe Storm(s),2012
43151,4068,1,0,1,1,FL,DR,Severe Storm(s),2012
43152,4068,1,0,1,1,FL,DR,Severe Storm(s),2012
43153,4068,0,0,1,1,FL,DR,Severe Storm(s),2012
43154,4068,0,0,1,1,FL,DR,Severe Storm(s),2012
43155,4068,1,0,1,1,FL,DR,Severe Storm(s),2012
43156,4069,0,0,1,1,MN,DR,Severe Storm(s),2012
43157,4069,0,0,1,1,MN,DR,Severe Storm(s),2012
43158,4069,0,0,1,1,MN,DR,Severe Storm(s),2012
43159,4070,0,0,1,1,NJ,DR,Severe Storm(s),2012
43160,4071,1,0,1,1,WV,DR,Severe Storm(s),2012
43161,4071,0,0,1,1,WV,DR,Severe Storm(s),2012
43162,4071,0,0,1,1,WV,DR,Severe Storm(s),2012
43163,4071,0,0,1,1,WV,DR,Severe Storm(s),2012
43164,4071,1,0,1,1,WV,DR,Severe Storm(s),2012
43165,4071,0,0,1,1,WV,DR,Severe Storm(s),2012
43166,4071,1,0,1,1,WV,DR,Severe Storm(s),2012
43167,4071,0,0,1,1,WV,DR,Severe Storm(s),2012
43168,4071,1,0,1,1,WV,DR,Severe Storm(s),2012
43169,4072,0,0,1,1,VA,DR,Severe Storm(s),2012
43170,4072,0,0,1,1,VA,DR,Severe Storm(s),2012
43171,4072,0,0,1,1,VA,DR,Severe Storm(s),2012
43172,4072,0,0,1,1,VA,DR,Severe Storm(s),2012
43173,4072,0,0,1,1,VA,DR,Severe Storm(s),2012
43174,4072,0,0,1,1,VA,DR,Severe Storm(s),2012
43175,4072,0,0,1,1,VA,DR,Severe Storm(s),2012
43176,4072,0,0,1,1,VA,DR,Severe Storm(s),2012
43177,4072,0,0,1,1,VA,DR,Severe Storm(s),2012
43178,4072,0,0,1,1,VA,DR,Severe Storm(s),2012
43179,4072,0,0,1,1,VA,DR,Severe Storm(s),2012
43180,4072,0,0,1,1,VA,DR,Severe Storm(s),2012
43181,4072,0,0,1,1,VA,DR,Severe Storm(s),2012
43182,4072,0,0,1,1,VA,DR,Severe Storm(s),2012
43183,4074,0,0,1,1,MT,DR,Fire,2012
43184,4075,0,0,1,1,MD,DR,Severe Storm(s),2012
43185,4076,0,0,1,1,WI,DR,Severe Storm(s),2012
43186,4077,0,0,1,1,OH,DR,Severe Storm(s),2012
43187,4077,0,0,1,1,OH,DR,Severe Storm(s),2012
43188,4077,0,0,1,1,OH,DR,Severe Storm(s),2012
43189,4077,0,0,1,1,OH,DR,Severe Storm(s),2012
43190,4077,0,0,1,1,OH,DR,Severe Storm(s),2012
43191,4077,0,0,1,1,OH,DR,Severe Storm(s),2012
43192,4077,0,0,1,1,OH,DR,Severe Storm(s),2012
43193,4077,0,0,1,1,OH,DR,Severe Storm(s),2012
43194,4080,0,0,1,1,LA,DR,Hurricane,2012
43195,4079,0,0,1,0,NM,DR,Flood,2012
43196,4080,1,0,1,1,LA,DR,Hurricane,2012
43197,4080,0,0,1,1,LA,DR,Hurricane,2012
43198,4080,1,0,1,1,LA,DR,Hurricane,2012
43199,4080,1,0,1,1,LA,DR,Hurricane,2012
43200,4080,0,0,1,1,LA,DR,Hurricane,2012
43201,4080,0,0,1,1,LA,DR,Hurricane,2012
43202,4080,0,0,1,1,LA,DR,Hurricane,2012
43203,4080,1,0,1,1,LA,DR,Hurricane,2012
43204,4080,1,0,1,1,LA,DR,Hurricane,2012
43205,4080,1,0,1,1,LA,DR,Hurricane,2012
43206,4081,1,0,1,1,MS,DR,Hurricane,2012
43207,4081,1,0,1,1,MS,DR,Hurricane,2012
43208,4081,0,0,1,1,MS,DR,Hurricane,2012
43209,4081,0,0,1,1,MS,DR,Hurricane,2012
43210,4081,1,0,1,1,MS,DR,Hurricane,2012
43211,4081,0,0,1,1,MS,DR,Hurricane,2012
43212,4081,0,0,1,1,MS,DR,Hurricane,2012
43213,4081,0,0,1,1,MS,DR,Hurricane,2012
43214,4081,0,0,1,1,MS,DR,Hurricane,2012
43215,4081,1,0,1,1,MS,DR,Hurricane,2012
43216,4082,0,0,1,1,AL,DR,Hurricane,2012
43217,4082,0,0,1,1,AL,DR,Hurricane,2012
43218,4084,0,0,1,1,FL,DR,Hurricane,2012
43219,4084,0,0,1,1,FL,DR,Hurricane,2012
43220,4084,0,0,1,1,FL,DR,Hurricane,2012
43221,4085,1,0,1,1,NY,DR,Hurricane,2012
43222,4085,1,0,1,1,NY,DR,Hurricane,2012
43223,4086,1,0,1,1,NJ,DR,Hurricane,2012
43224,4086,1,0,1,1,NJ,DR,Hurricane,2012
43225,4086,1,0,1,1,NJ,DR,Hurricane,2012
43226,4086,1,0,1,1,NJ,DR,Hurricane,2012
43227,4086,1,0,1,1,NJ,DR,Hurricane,2012
43228,4087,1,0,1,1,CT,DR,Hurricane,2012
43229,4089,0,0,1,1,RI,DR,Hurricane,2012
43230,4090,0,0,1,1,DE,DR,Hurricane,2012
43231,4091,0,0,1,1,MD,DR,Hurricane,2012
43232,4091,0,0,1,1,MD,DR,Hurricane,2012
43233,4091,0,0,1,1,MD,DR,Hurricane,2012
43234,4091,1,0,1,1,MD,DR,Hurricane,2012
43235,4091,0,0,1,1,MD,DR,Hurricane,2012
43236,4092,0,0,1,1,VA,DR,Hurricane,2012
43237,4092,0,0,1,1,VA,DR,Hurricane,2012
43238,4092,0,0,1,1,VA,DR,Hurricane,2012
43239,4092,0,0,1,1,VA,DR,Hurricane,2012
43240,4092,0,0,1,1,VA,DR,Hurricane,2012
43241,4093,0,0,1,1,WV,DR,Hurricane,2012
43242,4093,0,0,1,1,WV,DR,Hurricane,2012
43243,4093,0,0,1,1,WV,DR,Hurricane,2012
43244,4093,0,0,1,1,WV,DR,Hurricane,2012
43245,4094,0,0,1,1,AK,DR,Severe Storm(s),2012
43246,4095,0,0,1,1,NH,DR,Hurricane,2012
43247,4097,0,0,1,1,MA,DR,Hurricane,2012
43248,4097,0,0,1,1,MA,DR,Hurricane,2012
43249,4099,0,0,1,1,PA,DR,Hurricane,2012
43250,4101,1,0,0,1,MS,DR,Severe Storm(s),2013
43251,4099,0,0,1,1,PA,DR,Hurricane,2012
43252,4101,1,0,1,1,MS,DR,Severe Storm(s),2013
43253,4100,0,0,1,1,AR,DR,Severe Ice Storm,2012
43254,4099,0,0,1,1,PA,DR,Hurricane,2012
43255,4102,0,0,1,1,LA,DR,Severe Storm(s),2013
43256,4105,0,0,1,1,NH,DR,Severe Storm(s),2013
43257,4099,0,0,1,1,PA,DR,Hurricane,2012
43258,4102,0,0,1,1,LA,DR,Severe Storm(s),2013
43259,4105,0,0,1,1,NH,DR,Severe Storm(s),2013
43260,4106,0,0,1,1,CT,DR,Severe Storm(s),2013
43261,4106,0,0,1,1,CT,DR,Severe Storm(s),2013
43262,4107,0,0,1,1,RI,DR,Severe Storm(s),2013
43263,4108,0,0,1,1,ME,DR,Severe Storm(s),2013
43264,4109,0,0,1,1,OK,DR,Severe Storm(s),2013
43265,4109,0,0,1,1,OK,DR,Severe Storm(s),2013
43266,4109,0,0,1,1,OK,DR,Severe Storm(s),2013
43267,4110,0,0,1,1,MA,DR,Severe Storm(s),2013
43268,4110,0,0,1,1,MA,DR,Severe Storm(s),2013
43269,4110,0,0,1,1,MA,DR,Severe Storm(s),2013
43270,4112,0,0,1,1,KS,DR,Snow,2013
43271,4112,0,0,1,1,KS,DR,Snow,2013
43272,4112,0,0,1,1,KS,DR,Snow,2013
43273,4112,0,0,1,1,KS,DR,Snow,2013
43274,4112,0,0,1,1,KS,DR,Snow,2013
43275,4113,0,0,1,1,MN,DR,Severe Storm(s),2013
43276,4114,0,0,1,1,IA,DR,Severe Storm(s),2013
43277,4115,0,0,1,1,SD,DR,Severe Storm(s),2013
43278,4116,0,0,1,1,IL,DR,Flood,2013
43279,4116,0,0,1,1,IL,DR,Flood,2013
43280,4116,1,0,0,1,IL,DR,Flood,2013
43281,4116,0,0,1,1,IL,DR,Flood,2013
43282,4116,1,0,1,1,IL,DR,Flood,2013
43283,4116,1,0,1,1,IL,DR,Flood,2013
43284,4116,0,0,1,1,IL,DR,Flood,2013
43285,4116,1,0,1,1,IL,DR,Flood,2013
43286,4116,1,0,1,1,IL,DR,Flood,2013
43287,4116,1,0,0,1,IL,DR,Flood,2013
43288,4117,0,0,1,1,OK,DR,Tornado,2013
43289,4117,1,0,0,1,OK,DR,Tornado,2013
43290,4117,1,0,1,1,OK,DR,Tornado,2013
43291,4117,1,0,1,1,OK,DR,Tornado,2013
43292,4118,0,0,1,1,ND,DR,Flood,2013
43293,4118,0,0,1,1,ND,DR,Flood,2013
43294,4118,0,0,1,1,ND,DR,Flood,2013
43295,4119,0,0,1,1,IA,DR,Flood,2013
43296,4119,0,0,1,1,IA,DR,Flood,2013
43297,4119,0,0,1,1,IA,DR,Flood,2013
43298,4119,0,0,1,1,IA,DR,Flood,2013
43299,4120,0,0,1,1,VT,DR,Flood,2013
43300,4121,0,0,1,1,MI,DR,Flood,2013
43301,4121,0,0,1,1,MI,DR,Flood,2013
43302,4121,0,0,1,1,MI,DR,Flood,2013
43303,4122,0,0,1,1,AK,DR,Flood,2013
43304,4124,0,0,1,1,AR,DR,Severe Storm(s),2013
43305,4124,0,0,1,1,AR,DR,Severe Storm(s),2013
43306,4126,0,0,1,1,IA,DR,Severe Storm(s),2013
43307,4125,0,0,1,1,SD,DR,Severe Storm(s),2013
43308,4126,0,0,1,1,IA,DR,Severe Storm(s),2013
43309,4126,0,0,1,1,IA,DR,Severe Storm(s),2013
43310,4128,0,0,1,1,ND,DR,Severe Storm(s),2013
43311,4124,0,0,1,1,AR,DR,Severe Storm(s),2013
43312,4126,0,0,1,1,IA,DR,Severe Storm(s),2013
43313,4126,0,0,1,1,IA,DR,Severe Storm(s),2013
43314,4128,0,0,1,1,ND,DR,Severe Storm(s),2013
43315,4126,0,0,1,1,IA,DR,Severe Storm(s),2013
43316,4126,0,0,1,1,IA,DR,Severe Storm(s),2013
43317,4127,0,0,1,1,MT,DR,Flood,2013
43318,4126,0,0,1,1,IA,DR,Severe Storm(s),2013
43319,4126,0,0,1,1,IA,DR,Severe Storm(s),2013
43320,4127,0,0,1,1,MT,DR,Flood,2013
43321,4128,0,0,1,1,ND,DR,Severe Storm(s),2013
43322,4130,0,0,1,1,MO,DR,Severe Storm(s),2013
43323,4130,0,0,1,1,MO,DR,Severe Storm(s),2013
43324,4129,0,0,1,1,NY,DR,Flood,2013
43325,4130,0,0,1,1,MO,DR,Severe Storm(s),2013
43326,4129,0,0,1,1,NY,DR,Flood,2013
43327,4130,0,0,1,1,MO,DR,Severe Storm(s),2013
43328,4126,0,0,1,1,IA,DR,Severe Storm(s),2013
43329,4127,0,0,1,1,MT,DR,Flood,2013
43330,4129,0,0,1,1,NY,DR,Flood,2013
43331,4135,0,0,1,1,IA,DR,Severe Storm(s),2013
43332,4139,0,0,1,1,NH,DR,Severe Storm(s),2013
43333,4144,0,0,1,1,MO,DR,Severe Storm(s),2013
43334,4131,0,0,1,1,MN,DR,Severe Storm(s),2013
43335,4137,0,0,1,1,SD,DR,Severe Storm(s),2013
43336,4141,0,0,1,1,WI,DR,Severe Storm(s),2013
43337,4144,0,0,1,1,MO,DR,Severe Storm(s),2013
43338,4132,0,0,1,1,WV,DR,Flood,2013
43339,4138,0,0,1,1,FL,DR,Severe Storm(s),2013
43340,4143,0,0,1,1,AR,DR,Severe Storm(s),2013
43341,4145,0,0,1,1,CO,DR,Flood,2013
43342,4128,0,0,1,1,ND,DR,Severe Storm(s),2013
43343,4130,0,0,1,1,MO,DR,Severe Storm(s),2013
43344,4131,0,0,1,1,MN,DR,Severe Storm(s),2013
43345,4135,0,0,1,1,IA,DR,Severe Storm(s),2013
43346,4140,0,0,1,1,VT,DR,Flood,2013
43347,4144,0,0,1,1,MO,DR,Severe Storm(s),2013
43348,4145,1,0,1,1,CO,DR,Flood,2013
43349,4145,1,0,1,1,CO,DR,Flood,2013
43350,4146,0,0,1,1,NC,DR,Flood,2013
43351,4130,0,0,1,1,MO,DR,Severe Storm(s),2013
43352,4146,0,0,1,1,NC,DR,Flood,2013
43353,4131,0,0,1,1,MN,DR,Severe Storm(s),2013
43354,4136,0,0,1,1,TX,DR,Other,2013
43355,4141,0,0,1,1,WI,DR,Severe Storm(s),2013
43356,4148,0,0,1,1,NM,DR,Severe Storm(s),2013
43357,4149,0,0,1,1,PA,DR,Severe Storm(s),2013
43358,4150,0,0,1,1,KS,DR,Severe Storm(s),2013
43359,4150,0,0,1,1,KS,DR,Severe Storm(s),2013
43360,4149,0,0,1,1,PA,DR,Severe Storm(s),2013
43361,4150,0,0,1,1,KS,DR,Severe Storm(s),2013
43362,4152,0,0,1,1,NM,DR,Flood,2013
43363,4148,0,0,1,1,NM,DR,Severe Storm(s),2013
43364,4150,0,0,1,1,KS,DR,Severe Storm(s),2013
43365,4150,0,0,1,1,KS,DR,Severe Storm(s),2013
43366,4152,0,0,1,1,NM,DR,Flood,2013
43367,4144,0,0,1,1,MO,DR,Severe Storm(s),2013
43368,4146,0,0,1,1,NC,DR,Flood,2013
43369,4149,0,0,1,1,PA,DR,Severe Storm(s),2013
43370,4150,0,0,1,1,KS,DR,Severe Storm(s),2013
43371,4150,0,0,1,1,KS,DR,Severe Storm(s),2013
43372,4152,0,0,1,1,NM,DR,Flood,2013
43373,4153,0,0,1,1,NC,DR,Flood,2013
43374,4152,0,0,1,1,NM,DR,Flood,2013
43375,4150,0,0,1,1,KS,DR,Severe Storm(s),2013
43376,4150,0,0,1,1,KS,DR,Severe Storm(s),2013
43377,4152,0,0,1,1,NM,DR,Flood,2013
43378,4154,0,0,1,1,ND,DR,Severe Storm(s),2013
43379,4154,0,0,1,1,ND,DR,Severe Storm(s),2013
43380,4155,1,0,1,1,SD,DR,Severe Storm(s),2013
43381,4155,1,0,1,1,SD,DR,Severe Storm(s),2013
43382,4157,1,0,0,1,IL,DR,Tornado,2013
43383,4160,0,0,1,1,AR,DR,Severe Ice Storm,2013
43384,4155,1,0,1,1,SD,DR,Severe Storm(s),2013
43385,4157,1,0,0,1,IL,DR,Tornado,2013
43386,4162,0,0,1,1,AK,DR,Severe Storm(s),2013
43387,4156,0,0,1,1,NE,DR,Severe Storm(s),2013
43388,4160,0,0,1,1,AR,DR,Severe Ice Storm,2013
43389,4164,0,0,1,1,OK,DR,Severe Storm(s),2013
43390,4187,0,0,1,1,IA,DR,Severe Storm(s),2014
43391,4189,0,0,1,1,TN,DR,Severe Storm(s),2014
43392,4187,0,0,1,1,IA,DR,Severe Storm(s),2014
43393,4189,0,0,1,1,TN,DR,Severe Storm(s),2014
43394,4190,0,0,1,1,ND,DR,Flood,2014
43395,4187,0,0,1,1,IA,DR,Severe Storm(s),2014
43396,4189,0,0,1,1,TN,DR,Severe Storm(s),2014
43397,4190,0,0,1,1,ND,DR,Flood,2014
43398,4192,0,0,1,1,AS,DR,Severe Storm(s),2014
43399,4195,1,0,1,1,MI,DR,Flood,2014
43400,4197,0,0,1,1,NM,DR,Severe Storm(s),2014
43401,4186,0,0,1,1,SD,DR,Flood,2014
43402,4187,0,0,1,1,IA,DR,Severe Storm(s),2014
43403,4197,0,0,1,1,NM,DR,Severe Storm(s),2014
43404,4189,0,0,1,1,TN,DR,Severe Storm(s),2014
43405,4193,1,0,1,1,CA,DR,Earthquake,2014
43406,4198,0,0,1,1,MT,DR,Severe Storm(s),2014
43407,4199,0,0,1,1,NM,DR,Severe Storm(s),2014
43408,4199,0,0,1,1,NM,DR,Severe Storm(s),2014
43409,4200,0,0,1,1,MO,DR,Severe Storm(s),2014
43410,4200,0,0,1,1,MO,DR,Severe Storm(s),2014
43411,4200,0,0,1,1,MO,DR,Severe Storm(s),2014
43412,4200,0,0,1,1,MO,DR,Severe Storm(s),2014
43413,4203,0,0,1,1,AZ,DR,Flood,2014
43414,4204,0,0,1,1,NY,DR,Snow,2014
43415,3329,0,0,1,0,VA,EM,Hurricane,2011
43416,3330,0,0,1,0,MA,EM,Hurricane,2011
43417,3329,0,0,1,0,VA,EM,Hurricane,2011
43418,3330,0,0,1,0,MA,EM,Hurricane,2011
43419,3345,0,0,1,0,WV,EM,Severe Storm(s),2012
43420,3345,0,0,1,0,WV,EM,Severe Storm(s),2012
43421,4205,0,0,1,1,MS,DR,Tornado,2014
43422,3329,0,0,1,0,VA,EM,Hurricane,2011
43423,3339,0,0,1,0,PA,EM,Hurricane,2011
43424,3368,0,0,1,0,GA,EM,Severe Ice Storm,2014
43425,3368,0,0,1,0,GA,EM,Severe Ice Storm,2014
43426,3368,0,0,1,0,GA,EM,Severe Ice Storm,2014
43427,3368,0,0,1,0,GA,EM,Severe Ice Storm,2014
43428,3368,0,0,1,0,GA,EM,Severe Ice Storm,2014
43429,3368,0,0,1,0,GA,EM,Severe Ice Storm,2014
43430,3368,0,0,1,0,GA,EM,Severe Ice Storm,2014
43431,3369,0,0,1,0,SC,EM,Severe Ice Storm,2014
43432,3369,0,0,1,0,SC,EM,Severe Ice Storm,2014
43433,3369,0,0,1,0,SC,EM,Severe Ice Storm,2014
43434,3369,0,0,1,0,SC,EM,Severe Ice Storm,2014
43435,3369,0,0,1,0,SC,EM,Severe Ice Storm,2014
43436,3369,0,0,1,0,SC,EM,Severe Ice Storm,2014
43437,3369,0,0,1,0,SC,EM,Severe Ice Storm,2014
43438,3369,0,0,1,0,SC,EM,Severe Ice Storm,2014
43439,3369,0,0,1,0,SC,EM,Severe Ice Storm,2014
43440,3371,0,0,1,0,WA,EM,Fire,2014
43441,4001,1,0,1,1,VT,DR,Severe Storm(s),2011
43442,4002,0,0,1,1,OH,DR,Severe Storm(s),2011
43443,4002,0,0,1,1,OH,DR,Severe Storm(s),2011
43444,4002,0,0,1,1,OH,DR,Severe Storm(s),2011
43445,4002,0,0,1,1,OH,DR,Severe Storm(s),2011
43446,4003,0,0,1,1,PA,DR,Severe Storm(s),2011
43447,4004,0,0,1,1,PR,DR,Severe Storm(s),2011
43448,4004,0,0,1,1,PR,DR,Severe Storm(s),2011
43449,4004,0,0,1,1,PR,DR,Severe Storm(s),2011
43450,4005,0,0,1,1,TN,DR,Severe Storm(s),2011
43451,4006,0,0,1,1,NH,DR,Flood,2011
43452,4007,0,0,1,1,WY,DR,Severe Storm(s),2011
43453,4007,0,0,1,1,WY,DR,Severe Storm(s),2011
43454,4007,0,0,1,1,WY,DR,Severe Storm(s),2011
43455,4008,0,0,1,1,KY,DR,Severe Storm(s),2011
43456,4009,0,0,1,1,MN,DR,Severe Storm(s),2011
43457,4009,0,0,1,1,MN,DR,Severe Storm(s),2011
43458,4009,0,0,1,1,MN,DR,Severe Storm(s),2011
43459,4009,0,0,1,1,MN,DR,Severe Storm(s),2011
43460,4010,0,0,1,1,KS,DR,Severe Storm(s),2011
43461,4010,0,0,1,1,KS,DR,Severe Storm(s),2011
43462,4011,0,0,1,1,UT,DR,Flood,2011
43463,4010,0,0,1,1,KS,DR,Severe Storm(s),2011
43464,4011,0,0,1,1,UT,DR,Flood,2011
43465,4010,0,0,1,1,KS,DR,Severe Storm(s),2011
43466,4012,1,0,1,1,MO,DR,Flood,2011
43467,4010,0,0,1,1,KS,DR,Severe Storm(s),2011
43468,4011,0,0,1,1,UT,DR,Flood,2011
43469,4012,1,0,1,1,MO,DR,Flood,2011
43470,4012,0,0,1,1,MO,DR,Flood,2011
43471,4029,0,0,1,1,TX,DR,Fire,2011
43472,4029,1,0,1,1,TX,DR,Fire,2011
43473,4029,0,0,1,1,TX,DR,Fire,2011
43474,4029,1,0,1,1,TX,DR,Fire,2011
43475,4029,0,0,1,1,TX,DR,Fire,2011
43476,4029,1,0,0,1,TX,DR,Fire,2011
43477,4030,1,0,1,1,PA,DR,Flood,2011
43478,4030,1,0,0,1,PA,DR,Flood,2011
43479,4030,0,0,1,0,PA,DR,Flood,2011
43480,4030,0,0,1,1,PA,DR,Flood,2011
43481,4030,1,0,1,1,PA,DR,Flood,2011
43482,4030,1,0,1,1,PA,DR,Flood,2011
43483,4032,0,0,1,1,ME,DR,Hurricane,2011
43484,4031,1,0,1,1,NY,DR,Severe Storm(s),2011
43485,4034,0,0,1,1,MD,DR,Hurricane,2011
43486,4030,1,0,1,1,PA,DR,Flood,2011
43487,4034,0,0,1,1,MD,DR,Hurricane,2011
43488,4031,1,0,1,1,NY,DR,Severe Storm(s),2011
43489,4034,0,0,1,1,MD,DR,Hurricane,2011
43490,4031,0,0,1,1,NY,DR,Severe Storm(s),2011
43491,4035,0,0,1,1,KS,DR,Flood,2011
43492,4037,0,0,1,1,DE,DR,Hurricane,2011
43493,4038,0,0,1,1,MD,DR,Flood,2011
43494,4039,0,0,1,1,NJ,DR,Severe Storm(s),2011
43495,4040,1,0,0,1,PR,DR,Hurricane,2011
43496,4041,0,0,1,1,LA,DR,Coastal Storm,2011
43497,4042,1,0,1,1,VA,DR,Earthquake,2011
43498,4042,1,0,1,1,VA,DR,Earthquake,2011
43499,4043,0,0,1,1,VT,DR,Severe Storm(s),2011
43500,4045,0,0,1,1,VA,DR,Severe Storm(s),2011
43501,4045,0,0,1,1,VA,DR,Severe Storm(s),2011
43502,4046,0,0,1,1,CT,DR,Severe Storm(s),2011
43503,4047,0,0,1,1,NM,DR,Flood,2011
43504,4048,0,0,1,1,NJ,DR,Severe Storm(s),2011
43505,4048,0,0,1,1,NJ,DR,Severe Storm(s),2011
43506,4049,0,0,0,1,NH,DR,Severe Storm(s),2011
43507,4050,0,0,1,1,AK,DR,Severe Storm(s),2011
43508,4051,0,0,1,1,MA,DR,Severe Storm(s),2011
43509,4052,1,0,0,1,AL,DR,Severe Storm(s),2012
43510,4055,0,0,1,1,OR,DR,Flood,2012
43511,4055,0,0,1,1,OR,DR,Flood,2012
43512,4056,0,0,1,1,WA,DR,Severe Storm(s),2012
43513,4056,0,0,1,1,WA,DR,Severe Storm(s),2012
43514,4056,0,0,1,1,WA,DR,Severe Storm(s),2012
43515,4057,1,0,0,1,KY,DR,Severe Storm(s),2012
43516,4081,1,0,1,1,MS,DR,Hurricane,2012
43517,4081,1,0,1,1,MS,DR,Hurricane,2012
43518,4081,0,0,1,1,MS,DR,Hurricane,2012
43519,4082,0,0,1,1,AL,DR,Hurricane,2012
43520,4083,0,0,1,1,WA,DR,Severe Storm(s),2012
43521,4084,0,0,1,1,FL,DR,Hurricane,2012
43522,4084,0,0,1,1,FL,DR,Hurricane,2012
43523,4085,1,0,1,1,NY,DR,Hurricane,2012
43524,4085,1,0,1,1,NY,DR,Hurricane,2012
43525,4085,1,0,1,1,NY,DR,Hurricane,2012
43526,4086,1,0,1,1,NJ,DR,Hurricane,2012
43527,4086,1,0,1,1,NJ,DR,Hurricane,2012
43528,4086,1,0,1,1,NJ,DR,Hurricane,2012
43529,4086,1,0,1,1,NJ,DR,Hurricane,2012
43530,4087,1,0,1,1,CT,DR,Hurricane,2012
43531,4087,1,0,1,1,CT,DR,Hurricane,2012
43532,4089,0,0,1,1,RI,DR,Hurricane,2012
43533,4090,0,0,1,1,DE,DR,Hurricane,2012
43534,4091,0,0,1,1,MD,DR,Hurricane,2012
43535,4091,0,0,1,1,MD,DR,Hurricane,2012
43536,4091,0,0,1,1,MD,DR,Hurricane,2012
43537,4091,0,0,1,1,MD,DR,Hurricane,2012
43538,4092,1,0,1,1,VA,DR,Hurricane,2012
43539,4092,0,0,1,1,VA,DR,Hurricane,2012
43540,4092,0,0,1,1,VA,DR,Hurricane,2012
43541,4092,0,0,1,1,VA,DR,Hurricane,2012
43542,4092,0,0,1,1,VA,DR,Hurricane,2012
43543,4092,0,0,1,1,VA,DR,Hurricane,2012
43544,4093,0,0,1,1,WV,DR,Hurricane,2012
43545,4093,0,0,1,1,WV,DR,Hurricane,2012
43546,4093,0,0,1,1,WV,DR,Hurricane,2012
43547,4093,0,0,1,1,WV,DR,Hurricane,2012
43548,4094,0,0,1,1,AK,DR,Severe Storm(s),2012
43549,4095,0,0,1,1,NH,DR,Hurricane,2012
43550,4097,0,0,1,1,MA,DR,Hurricane,2012
43551,4098,0,0,1,1,OH,DR,Hurricane,2012
43552,4100,0,0,1,1,AR,DR,Severe Ice Storm,2012
43553,4099,0,0,1,1,PA,DR,Hurricane,2012
43554,4102,0,0,1,1,LA,DR,Severe Storm(s),2013
43555,4099,0,0,1,1,PA,DR,Hurricane,2012
43556,4102,0,0,1,1,LA,DR,Severe Storm(s),2013
43557,4100,0,0,1,1,AR,DR,Severe Ice Storm,2012
43558,4102,0,0,1,1,LA,DR,Severe Storm(s),2013
43559,4099,0,0,1,1,PA,DR,Hurricane,2012
43560,4101,1,0,0,1,MS,DR,Severe Storm(s),2013
43561,4105,0,0,1,1,NH,DR,Severe Storm(s),2013
43562,4105,0,0,1,1,NH,DR,Severe Storm(s),2013
43563,4106,0,0,1,1,CT,DR,Severe Storm(s),2013
43564,4133,1,0,1,1,CO,DR,Fire,2013
43565,4135,0,0,1,1,IA,DR,Severe Storm(s),2013
43566,4135,0,0,1,1,IA,DR,Severe Storm(s),2013
43567,4137,0,0,1,1,SD,DR,Severe Storm(s),2013
43568,4137,0,0,1,1,SD,DR,Severe Storm(s),2013
