renters_id,disasterNumber,state,county,zipCode,validRegistrations,totalInspectedWithNoDamage,totalWithModerateDamage,totalWithMajorDamage,totalWithSubstantialDamage,approvedForFemaAssistance,repairReplaceAmount,rentalAmount,otherNeedsAmount,approvedBetween1And10000,approvedBetween10001And25000,approvedBetween25001AndMax,totalMaxGrants
302,4019,NC,Bladen (County),28434,2,2,0,0,0,1,0,932,0,1,0,0,0
303,4017,PR,Villalba (Municipio),766,138,132,0,0,0,101,0,10020,62683,101,0,0,0
304,1983,MS,DeSoto (County),38641,1,1,0,0,0,0,0,0,0,0,0,0,0
305,1983,MS,Claiborne (County),39144,1,0,0,0,0,0,0,0,0,0,0,0,0
306,4019,NC,Bertie (County),27847,17,15,0,0,0,8,0,8224,1121,8,0,0,0
307,1983,MS,Issaquena (County),39113,10,3,0,0,0,0,0,0,0,0,0,0,0
308,1983,MS,Tunica (County),38676,72,65,0,0,0,46,0,107915,67532,43,3,0,0
309,1983,MS,Sharkey (County),38765,1,1,0,0,0,0,0,0,0,0,0,0,0
310,1983,MS,Yazoo (County),39162,6,4,0,0,0,4,0,2964,0,4,0,0,0
311,1983,MS,Washington (County),38703,47,22,0,0,0,14,0,24960,8181,14,0,0,0
312,1989,OK,Delaware (County),74346,5,5,0,0,0,5,0,4250,10958,5,0,0,0
313,1984,SD,Yankton (County),57078,1,1,0,0,0,1,0,908,0,1,0,0,0
314,1989,OK,McClain (County),73093,1,1,0,0,0,1,0,1892,0,1,0,0,0
315,1991,IL,Alexander (County),62969,39,35,0,0,0,32,0,48592,130841,29,3,0,0
316,1991,IL,Franklin (County),62999,1,1,0,0,0,1,0,904,0,1,0,0,0
317,1991,IL,Jackson (County),62932,1,1,0,0,0,1,0,0,389,1,0,0,0
318,1991,IL,Perry (County),62274,1,1,0,0,0,1,0,0,350,1,0,0,0
319,1991,IL,Pulaski (County),62976,18,18,0,0,0,14,0,13212,1275,14,0,0,0
320,1991,IL,White (County),62867,1,0,0,0,0,0,0,0,0,0,0,0,0
321,1994,MA,Hampden (County),1010,27,14,0,0,0,11,0,17056,27992,11,0,0,0
322,1994,MA,Hampden (County),1103,84,43,0,0,0,37,0,53318,46391,36,1,0,0
323,1994,MA,Hampden (County),1129,8,6,0,0,0,2,0,1398,2631,2,0,0,0
324,1994,MA,Worcester (County) (in (P,1540,1,0,0,0,0,0,0,0,0,0,0,0,0
325,1995,VT,Chittenden (County),5403,2,2,0,0,0,0,0,0,0,0,0,0,0
326,1995,VT,Grand Isle (County),5458,1,1,0,0,0,1,0,1908,0,1,0,0,0
327,1995,VT,Orleans (County),5860,1,1,0,0,0,1,0,1218,0,1,0,0,0
328,1996,MT,Blaine (County),59524,8,7,0,0,0,3,0,4060,406,3,0,0,0
329,1996,MT,Cascade (County),59404,1,1,0,0,0,0,0,0,0,0,0,0,0
330,1996,MT,Fort Belknap Indian Reser,59526,2,2,0,0,0,1,0,1004,0,1,0,0,0
331,1996,MT,Hill (County),59530,1,0,0,0,0,0,0,0,0,0,0,0,0
332,1996,MT,Missoula (County),59804,2,2,0,0,0,1,0,1550,0,1,0,0,0
333,1996,MT,Pondera (County),59448,4,4,0,0,0,0,0,0,0,0,0,0,0
334,4000,AR,Franklin (County),72951,1,0,0,0,0,0,0,0,0,0,0,0,0
335,1996,MT,Yellowstone (County),59044,2,2,0,0,0,0,0,0,0,0,0,0,0
336,4001,VT,Washington (County),5658,1,0,0,0,0,0,0,0,0,0,0,0,0
337,3140,CA,Butte (County),95916,1,1,0,0,0,1,0,858,0,1,0,0,0
338,1998,IA,Mills (County),51561,7,1,3,0,1,4,0,7334,0,4,0,0,0
339,4008,KY,Knox (County),40982,1,1,0,0,0,0,0,0,0,0,0,0,0
340,4012,MO,Atchison (County),64446,6,4,0,0,0,3,0,7775,1495,3,0,0,0
341,3140,CA,Yuba (County),95925,1,1,0,0,0,1,0,988,0,1,0,0,0
342,4012,MO,Holt (County),64437,1,1,0,0,0,1,0,1762,0,1,0,0,0
343,4013,NE,Boyd (County),68746,3,1,0,0,0,0,0,0,0,0,0,0,0
344,4013,NE,Douglas (County),68104,8,6,0,0,0,3,0,1994,1406,3,0,0,0
345,4013,NE,Douglas (County),68131,2,1,0,0,0,0,0,0,0,0,0,0,0
346,4013,NE,Thurston (County),68039,19,19,0,0,0,11,0,16965,2289,11,0,0,0
347,4017,PR,Arroyo (Municipio),714,105,102,0,0,0,41,0,0,26785,41,0,0,0
348,4017,PR,Caguas (Municipio),739,1,1,0,0,0,0,0,0,0,0,0,0,0
349,4017,PR,Canovanas (Municipio),729,1,0,0,0,0,0,0,0,0,0,0,0,0
350,4017,PR,Carolina (Municipio),672,1,1,0,0,0,1,0,0,862,1,0,0,0
351,4017,PR,Carolina (Municipio),982,232,212,0,0,0,128,0,3710,94690,128,0,0,0
352,4017,PR,Carolina (Municipio),978,2,2,0,0,0,1,0,0,412,1,0,0,0
353,4017,PR,Cidra (Municipio),793,1,1,0,0,0,0,0,0,0,0,0,0,0
354,4017,PR,Cayey (Municipio),636,1,1,0,0,0,1,0,1016,0,1,0,0,0
355,4017,PR,Guaynabo (Municipio),971,13,13,0,0,0,9,0,0,8130,9,0,0,0
356,4017,PR,Fajardo (Municipio),740,6,5,0,0,0,4,0,0,3610,4,0,0,0
357,4017,PR,Humacao (Municipio),741,1,1,0,0,0,1,0,0,416,1,0,0,0
358,4017,PR,Juncos (Municipio),777,1,1,0,0,0,0,0,0,0,0,0,0,0
359,4017,PR,Las Piedras (Municipio),771,1,1,0,0,0,1,0,0,623,1,0,0,0
360,4017,PR,Loiza (Municipio),718,1,1,0,0,0,0,0,0,0,0,0,0,0
361,4017,PR,Naguabo (Municipio),744,6,6,0,0,0,2,0,0,998,2,0,0,0
362,4017,PR,Naranjito (Municipio),719,1,1,0,0,0,0,0,0,0,0,0,0,0
363,4017,PR,Patillas (Municipio),723,103,94,0,0,0,37,0,5110,23160,37,0,0,0
364,4017,PR,Ponce (Municipio),780,1,1,0,0,0,0,0,0,0,0,0,0,0
365,4017,PR,San Juan (Municipio),915,1,1,0,0,0,0,0,0,0,0,0,0,0
366,4017,PR,San Juan (Municipio),917,1,1,0,0,0,1,0,0,417,1,0,0,0
367,4017,PR,San Juan (Municipio),914,4,4,0,0,0,3,0,0,2600,3,0,0,0
368,4017,PR,San Juan (Municipio),126,1,1,0,0,0,1,0,0,811,1,0,0,0
369,4017,PR,San Juan (Municipio),969,2,1,0,0,0,0,0,0,0,0,0,0,0
370,4017,PR,San Lorenzo (Municipio),771,1,1,0,0,0,0,0,0,0,0,0,0,0
371,4017,PR,San Juan (Municipio),925,43,40,0,0,0,19,0,0,17036,19,0,0,0
372,4017,PR,San Juan (Municipio),923,16,15,0,0,0,8,0,1466,5239,8,0,0,0
373,4017,PR,San Juan (Municipio),912,2,2,0,0,0,1,0,0,170,1,0,0,0
374,4017,PR,Trujillo Alto (Municipio),976,1,1,0,0,0,0,0,0,0,0,0,0,0
375,4017,PR,Vieques (Municipio),765,145,139,0,0,0,82,0,11222,56537,82,0,0,0
376,4019,NC,Beaufort (County),27834,2,1,0,0,0,1,0,0,5414,1,0,0,0
377,4019,NC,Bertie (County),27924,25,22,0,0,0,15,0,23537,5367,15,0,0,0
378,1983,MS,Bolivar (County),38746,5,5,0,0,0,5,0,12163,2055,5,0,0,0
379,4019,NC,Bladen (County),28433,5,4,0,0,0,1,0,1182,0,1,0,0,0
380,1983,MS,Humphreys (County),39038,57,21,0,0,0,0,0,0,0,0,0,0,0
381,1983,MS,Coahoma (County),38614,7,6,0,0,0,1,0,506,0,1,0,0,0
382,1983,MS,Issaquena (County),39183,1,1,0,0,0,1,0,4976,0,1,0,0,0
383,1983,MS,Tunica (County),38611,1,0,0,0,0,0,0,0,0,0,0,0,0
384,1983,MS,Warren (County),39165,1,1,0,0,0,1,0,642,0,1,0,0,0
385,1984,SD,Charles Mix (County),57380,1,1,0,0,0,1,0,828,0,1,0,0,0
386,1983,MS,Washington (County),39209,1,0,0,0,0,0,0,0,0,0,0,0,0
387,1989,OK,Grady (County),73018,62,51,0,0,0,47,0,63075,118101,44,3,0,0
388,1989,OK,Canadian (County),73036,1,0,0,0,0,1,0,0,5490,1,0,0,0
389,1989,OK,McClain (County),73080,4,4,0,0,0,1,0,1892,9795,0,1,0,0
390,1991,IL,Alexander (County),62990,1,1,0,0,0,0,0,0,0,0,0,0,0
391,1991,IL,Gallatin (County),62867,2,2,0,0,0,2,0,2082,3813,2,0,0,0
392,1991,IL,Jackson (County),62950,2,1,0,0,0,1,0,0,389,1,0,0,0
393,1991,IL,Pope (County),62947,1,1,0,0,0,0,0,0,0,0,0,0,0
394,1991,IL,Randolph (County),62242,1,0,0,0,0,0,0,0,0,0,0,0,0
395,1991,IL,Williamson (County),62922,1,1,0,0,0,0,0,0,0,0,0,0,0
396,1994,MA,Hampden (County),1028,12,1,0,0,0,0,0,0,0,0,0,0,0
397,1994,MA,Hampden (County),1106,1,0,0,0,0,0,0,0,0,0,0,0,0
398,1994,MA,Hampden (County),1089,273,192,0,0,0,143,0,288501,304072,126,17,0,0
399,1995,VT,Addison (County),5472,1,0,0,0,0,0,0,0,0,0,0,0,0
400,1995,VT,Grand Isle (County),5486,1,0,0,0,0,0,0,0,0,0,0,0,0
401,1995,VT,Essex (County),5907,1,1,0,0,0,1,0,8913,807,1,0,0,0
402,1996,MT,Big Horn (County),59034,4,3,0,0,0,1,0,1192,1410,1,0,0,0
403,1996,MT,Blaine (County),59527,25,24,0,0,0,6,0,7316,555,6,0,0,0
404,1996,MT,Custer (County),59301,1,1,0,0,0,1,0,0,1813,1,0,0,0
405,1996,MT,Fort Peck Indian Reservat,59255,2,2,0,0,0,1,0,1192,0,1,0,0,0
406,1996,MT,Jefferson (County),59759,1,1,0,0,0,0,0,0,0,0,0,0,0
407,1996,MT,Musselshell (County),59054,3,2,0,0,0,0,0,0,0,0,0,0,0
408,1998,IA,Fremont (County),51640,26,6,3,1,2,5,0,3423,9221,5,0,0,0
409,1996,MT,Sweet Grass (County),59011,1,1,0,0,0,0,0,0,0,0,0,0,0
410,1998,IA,Monona (County),51103,1,0,0,0,0,0,0,0,0,0,0,0,0
411,3140,CA,San Bernardino (County),92308,6,6,0,0,0,4,0,4904,0,4,0,0,0
412,3363,TX,McLennan (County),76645,1,0,0,0,0,0,0,0,0,0,0,0,0
413,4001,VT,Caledonia (County),5821,1,1,0,0,0,1,0,1216,0,1,0,0,0
414,4001,VT,Washington (County),5674,2,0,0,0,0,0,0,0,0,0,0,0,0
415,4008,KY,Perry (County),41727,2,2,0,0,0,0,0,0,0,0,0,0,0
416,4012,MO,Atchison (County),64482,1,0,0,0,0,0,0,0,0,0,0,0,0
417,4012,MO,Holt (County),64437,1,1,0,0,0,1,0,1918,0,1,0,0,0
418,4013,NE,Burt (County),68061,6,5,0,0,0,4,0,4484,0,4,0,0,0
419,4013,NE,Douglas (County),68107,1,0,0,0,0,0,0,0,0,0,0,0,0
420,4013,NE,Washington (County),68112,1,0,0,0,0,0,0,0,0,0,0,0,0
421,4017,PR,Canovanas (Municipio),729,1,1,0,0,0,1,0,0,3583,1,0,0,0
422,4017,PR,Caguas (Municipio),921,1,1,0,0,0,1,0,0,806,1,0,0,0
423,4013,NE,Knox (County),68774,1,0,0,0,0,0,0,0,0,0,0,0,0
424,4017,PR,Carolina (Municipio),924,1,0,0,0,0,0,0,0,0,0,0,0,0
425,4017,PR,Caguas (Municipio),625,4,4,0,0,0,3,0,0,1346,3,0,0,0
426,4017,PR,Carolina (Municipio),985,473,442,0,0,0,279,0,31782,229087,279,0,0,0
427,4017,PR,Carolina (Municipio),975,1,1,0,0,0,1,0,0,3913,1,0,0,0
428,4017,PR,Cayey (Municipio),736,2,2,0,0,0,1,0,0,624,1,0,0,0
429,4017,PR,Coamo (Municipio),705,1,1,0,0,0,1,0,0,340,1,0,0,0
430,4017,PR,Fajardo (Municipio),740,1,1,0,0,0,1,0,0,1321,1,0,0,0
431,4017,PR,Gurabo (Municipio),719,1,1,0,0,0,1,0,0,8015,1,0,0,0
432,4017,PR,Humacao (Municipio),741,83,81,0,0,0,56,2967,6642,46558,56,0,0,0
433,4017,PR,Las Piedras (Municipio),926,1,1,0,0,0,0,0,0,0,0,0,0,0
434,4017,PR,Juncos (Municipio),777,1,1,0,0,0,0,0,0,0,0,0,0,0
435,4017,PR,Luquillo (Municipio),977,1,0,0,0,0,0,0,0,0,0,0,0,0
436,4017,PR,Naguabo (Municipio),744,5,5,0,0,0,4,0,0,1528,4,0,0,0
437,4017,PR,Orocovis (Municipio),638,1,1,0,0,0,0,0,0,0,0,0,0,0
438,4017,PR,Rio Grande (Municipio),729,1,1,0,0,0,1,0,0,208,1,0,0,0
439,4017,PR,Ponce (Municipio),715,23,23,0,0,0,11,0,2136,21488,11,0,0,0
440,4017,PR,San Juan (Municipio),924,1,1,0,0,0,1,0,0,600,1,0,0,0
441,4017,PR,San Juan (Municipio),772,1,1,0,0,0,0,0,0,0,0,0,0,0
442,4017,PR,San Juan (Municipio),907,46,40,0,0,0,32,0,10606,19430,31,1,0,0
443,4017,PR,San Juan (Municipio),926,2,1,0,0,0,1,0,1478,1234,1,0,0,0
444,4017,PR,San Juan (Municipio),917,237,216,0,0,0,137,0,22850,168015,137,0,0,0
445,4017,PR,San Juan (Municipio),928,6,6,0,0,0,5,0,1466,1332,5,0,0,0
446,4017,PR,San Juan (Municipio),913,2,2,0,0,0,1,0,0,1700,1,0,0,0
447,4017,PR,San Juan (Municipio),976,1,1,0,0,0,1,0,0,208,1,0,0,0
448,4017,PR,San Lorenzo (Municipio),774,1,1,0,0,0,1,0,0,395,1,0,0,0
449,4017,PR,Trujillo Alto (Municipio),977,17,17,0,0,0,10,0,1108,10176,10,0,0,0
450,4019,NC,Beaufort (County),27806,111,97,0,0,0,68,0,103552,189588,60,8,0,0
451,4019,NC,Beaufort (County),27865,6,4,0,0,0,2,0,9732,0,2,0,0,0
452,4019,NC,Bertie (County),27849,24,24,0,0,0,15,0,16764,13656,15,0,0,0
453,1983,MS,DeSoto (County),38680,1,0,0,0,0,0,0,0,0,0,0,0,0
454,1983,MS,Bolivar (County),38740,1,1,0,0,0,0,0,0,0,0,0,0,0
455,4019,NC,Bladen (County),28448,1,1,0,0,0,0,0,0,0,0,0,0,0
456,1983,MS,Sharkey (County),39159,72,11,0,0,0,2,0,1252,0,2,0,0,0
457,1983,MS,Warren (County),39156,31,17,0,0,0,11,0,18653,1376,11,0,0,0
458,1983,MS,Coahoma (County),38720,4,2,0,0,0,1,0,506,0,1,0,0,0
459,1983,MS,Washington (County),38751,1,0,0,0,0,0,0,0,0,0,0,0,0
460,1983,MS,Yazoo (County),39194,166,86,0,0,0,54,0,77014,27117,53,1,0,0
461,1983,MS,Issaquena (County),39177,5,2,0,0,0,0,0,0,0,0,0,0,0
462,1989,OK,Canadian (County),73014,3,2,0,0,0,2,0,1154,5000,2,0,0,0
463,1989,OK,Grady (County),73010,4,4,0,0,0,4,0,10494,38286,2,2,0,0
464,1989,OK,McClain (County),73065,7,6,0,0,0,3,0,3958,4145,3,0,0,0
465,1991,IL,Gallatin (County),62954,9,9,0,0,0,9,0,32965,19290,7,2,0,0
466,1991,IL,Alexander (County),62988,18,13,0,0,0,9,0,15427,3088,9,0,0,0
467,1991,IL,Jackson (County),62942,3,3,0,0,0,2,0,2796,0,2,0,0,0
468,1991,IL,Pulaski (County),62996,4,4,0,0,0,0,0,0,0,0,0,0,0
469,1991,IL,Pope (County),62938,2,2,0,0,0,2,0,2276,0,2,0,0,0
470,1991,IL,Williamson (County),62921,3,3,0,0,0,2,0,1736,0,2,0,0,0
471,1994,MA,Hampden (County),1020,1,0,0,0,0,0,0,0,0,0,0,0,0
472,1994,MA,Hampden (County),1085,3,1,0,0,0,0,0,0,0,0,0,0,0
473,1994,MA,Hampden (County),1105,671,568,0,0,0,412,0,885675,940882,369,39,4,1
474,1994,MA,Worcester (County) (in (P,1566,8,4,0,0,0,4,0,5950,11242,4,0,0,0
475,1995,VT,Essex (County),5824,1,1,0,0,0,0,0,0,0,0,0,0,0
476,1995,VT,Grand Isle (County),5474,2,1,0,0,0,0,0,0,0,0,0,0,0
477,1996,MT,Big Horn (County),59031,3,3,0,0,0,1,0,6556,0,1,0,0,0
478,1996,MT,Blaine (County),59526,11,10,0,0,0,2,0,2436,0,2,0,0,0
479,1996,MT,Chouteau (County),59446,1,1,0,0,0,0,0,0,0,0,0,0,0
480,1996,MT,Fort Belknap Indian Reser,59527,5,5,0,0,0,3,0,3846,0,3,0,0,0
481,1996,MT,Jefferson (County),59638,1,1,0,0,0,0,0,0,0,0,0,0,0
482,1996,MT,Musselshell (County),59046,1,1,0,0,0,1,0,1192,0,1,0,0,0
483,1996,MT,Rosebud (County),59327,12,9,0,0,0,4,0,3860,2688,4,0,0,0
484,1998,IA,Fremont (County),51639,1,0,0,0,0,0,0,0,0,0,0,0,0
485,1998,IA,Monona (County),51040,8,0,0,0,1,1,0,1068,0,1,0,0,0
486,3140,CA,Butte (County),95973,1,1,0,0,0,1,0,1566,0,1,0,0,0
487,4000,AR,Johnson (County),72840,1,1,0,0,0,1,0,1072,1165,1,0,0,0
488,3140,CA,Yuba (County),95962,1,1,0,0,0,0,0,0,0,0,0,0,0
489,4001,VT,Washington (County),5667,2,1,0,0,0,0,0,0,0,0,0,0,0
490,4008,KY,Perry (County),41722,4,3,0,0,0,2,0,1012,923,2,0,0,0
491,4012,MO,Atchison (County),64482,15,11,0,0,0,10,0,27444,1747,10,0,0,0
492,4012,MO,Holt (County),64451,3,2,0,0,0,2,0,4248,0,2,0,0,0
493,4013,NE,Burt (County),68020,1,0,0,0,0,0,0,0,0,0,0,0,0
494,4013,NE,Douglas (County),68106,1,0,0,0,0,0,0,0,0,0,0,0,0
495,4013,NE,Knox (County),68760,9,4,0,0,0,5,0,5938,1613,5,0,0,0
496,4013,NE,Washington (County),68023,10,10,0,0,0,10,0,23105,23489,8,2,0,0
497,4017,PR,Caguas (Municipio),777,1,1,0,0,0,1,0,0,1743,1,0,0,0
498,4017,PR,Caguas (Municipio),725,1,1,0,0,0,0,0,0,0,0,0,0,0
499,4017,PR,Canovanas (Municipio),772,1,1,0,0,0,1,0,0,1308,1,0,0,0
500,4017,PR,Carolina (Municipio),916,1,1,0,0,0,1,0,1478,0,1,0,0,0
501,4017,PR,Carolina (Municipio),984,25,22,0,0,0,10,0,0,7688,10,0,0,0
502,4017,PR,Cidra (Municipio),739,1,1,0,0,0,1,0,0,1206,1,0,0,0
503,4017,PR,Cayey (Municipio),737,6,5,0,0,0,0,0,0,0,0,0,0,0
504,4017,PR,Fajardo (Municipio),740,1,1,0,0,0,1,0,0,2702,1,0,0,0
505,4017,PR,Carolina (Municipio),924,2,2,0,0,0,1,0,0,510,1,0,0,0
506,4017,PR,Gurabo (Municipio),777,1,1,0,0,0,1,0,0,1105,1,0,0,0
507,4017,PR,Humacao (Municipio),718,2,2,0,0,0,1,0,0,603,1,0,0,0
508,4017,PR,Juncos (Municipio),718,1,0,0,0,0,0,0,0,0,0,0,0,0
509,4017,PR,Las Piedras (Municipio),924,1,1,0,0,0,0,0,0,0,0,0,0,0
510,4017,PR,Luquillo (Municipio),779,1,1,0,0,0,0,0,0,0,0,0,0,0
511,4017,PR,Naguabo (Municipio),718,1,1,0,0,0,0,0,0,0,0,0,0,0
512,4017,PR,Orocovis (Municipio),794,1,1,0,0,0,1,0,0,208,1,0,0,0
513,4017,PR,Ponce (Municipio),780,3,3,0,0,0,2,0,0,1421,2,0,0,0
514,4017,PR,Rio Grande (Municipio),721,2,2,0,0,0,0,0,0,0,0,0,0,0
515,4017,PR,San Juan (Municipio),926,1,1,0,0,0,1,0,0,622,1,0,0,0
516,4017,PR,San Juan (Municipio),913,3,3,0,0,0,2,0,0,1124,2,0,0,0
517,4017,PR,San Juan (Municipio),925,2,2,0,0,0,1,0,0,418,1,0,0,0
518,4017,PR,San Juan (Municipio),902,4,4,0,0,0,4,0,0,2339,4,0,0,0
519,4017,PR,San Juan (Municipio),916,6,6,0,0,0,3,0,0,6366,3,0,0,0
520,4017,PR,San Juan (Municipio),927,20,15,0,0,0,10,0,0,4070,10,0,0,0
521,4017,PR,San Juan (Municipio),907,1,1,0,0,0,1,0,0,457,1,0,0,0
522,4019,NC,Beaufort (County),27860,21,18,0,0,0,12,0,20274,15100,11,1,0,0
523,4017,PR,Trujillo Alto (Municipio),976,481,465,0,0,0,319,0,12770,230404,319,0,0,0
524,4017,PR,San Lorenzo (Municipio),754,308,303,0,0,0,165,0,20310,118100,165,0,0,0
525,4017,PR,Villalba (Municipio),776,1,1,0,0,0,0,0,0,0,0,0,0,0
526,4017,PR,San Juan (Municipio),915,34,31,0,0,0,23,0,2232,23718,23,0,0,0
527,4019,NC,Bertie (County),27849,6,3,0,0,0,2,0,1168,7713,2,0,0,0
528,4019,NC,Bladen (County),28337,3,3,0,0,0,0,0,0,0,0,0,0,0
529,1983,MS,Bolivar (County),38769,5,4,0,0,0,4,0,6433,13765,4,0,0,0
530,1983,MS,Coahoma (County),38631,6,5,0,0,0,1,0,0,457,1,0,0,0
531,1983,MS,Humphreys (County),39097,20,3,0,0,0,0,0,0,0,0,0,0,0
532,1983,MS,Jefferson (County),39069,2,2,0,0,0,0,0,0,0,0,0,0,0
533,1983,MS,Tunica (County),39063,1,0,0,0,0,0,0,0,0,0,0,0,0
534,1983,MS,Warren (County),39181,1,0,0,0,0,0,0,0,0,0,0,0,0
535,1983,MS,Washington (County),38771,1,0,0,0,0,0,0,0,0,0,0,0,0
536,1984,SD,Stanley (County),57532,28,18,0,0,0,8,0,10142,0,8,0,0,0
537,1989,OK,Grady (County),73065,1,0,0,0,0,0,0,0,0,0,0,0,0
538,1989,OK,Canadian (County),73801,1,0,0,0,0,0,0,0,0,0,0,0,0
539,1989,OK,Ottawa (County),74354,2,2,0,0,0,0,0,0,0,0,0,0,0
540,1991,IL,Franklin (County),62819,1,1,0,0,0,1,0,1138,0,1,0,0,0
541,1991,IL,Gallatin (County),62871,1,1,0,0,0,1,0,0,1846,1,0,0,0
542,1991,IL,Jackson (County),62994,1,1,0,0,0,1,0,1612,0,1,0,0,0
543,1991,IL,Pulaski (County),62956,11,11,0,0,0,8,0,10908,8011,8,0,0,0
544,1991,IL,Saline (County),62946,7,5,0,0,0,5,0,8013,23217,4,1,0,0
545,1991,IL,Williamson (County),62948,8,8,0,0,0,5,0,7196,2852,5,0,0,0
546,1994,MA,Hampden (County),1521,4,2,0,0,0,0,0,0,0,0,0,0,0
547,1994,MA,Hampden (County),1108,125,99,0,0,0,38,0,89781,35353,36,1,1,1
548,1994,MA,Worcester (County) (in (P,1010,1,0,0,0,0,0,0,0,0,0,0,0,0
549,1995,VT,Chittenden (County),5401,2,0,0,0,0,0,0,0,0,0,0,0,0
550,1995,VT,Lamoille (County),5464,4,4,0,0,0,3,0,2382,5258,3,0,0,0
551,1996,MT,Fergus (County),59424,1,1,0,0,0,0,0,0,0,0,0,0,0
552,1996,MT,Blaine (County),59527,1,1,0,0,0,0,0,0,0,0,0,0,0
553,1995,VT,Franklin (County),5459,1,1,0,0,0,1,0,3064,2203,1,0,0,0
554,1996,MT,Garfield (County),59337,1,0,0,0,0,0,0,0,0,0,0,0,0
555,1996,MT,Big Horn (County),59050,6,5,0,0,0,4,0,4516,1976,4,0,0,0
556,1996,MT,Lewis and Clark (County),59602,6,6,0,0,0,3,0,3354,677,3,0,0,0
557,1996,MT,Park (County),59047,2,2,0,0,0,0,0,0,0,0,0,0,0
558,1996,MT,Valley (County),59230,20,18,0,0,0,9,0,9612,9394,9,0,0,0
559,1998,IA,Fremont (County),51652,2,0,0,0,0,0,0,0,0,0,0,0,0
560,1998,IA,Pottawattamie (County),51501,99,53,22,3,10,41,0,63186,26981,40,1,0,0
561,3140,CA,Shasta (County),96007,18,17,0,0,0,13,0,15542,0,13,0,0,0
562,3363,TX,McLennan (County),76710,2,1,0,0,0,0,0,0,0,0,0,0,0
563,4008,KY,Bell (County),40813,1,0,0,0,0,0,0,0,0,0,0,0,0
564,4001,VT,Caledonia (County),5849,1,1,0,0,0,1,0,1216,381,1,0,0,0
565,4012,MO,Atchison (County),64496,10,8,0,0,0,8,0,20452,0,7,1,0,0
566,4008,KY,Perry (County),41701,4,2,0,0,0,0,0,0,0,0,0,0,0
567,4012,MO,Lafayette (County),64067,1,1,0,0,0,0,0,0,0,0,0,0,0
568,4013,NE,Douglas (County),68110,12,9,0,0,0,1,0,2396,4582,1,0,0,0
569,4013,NE,Dakota (County),68731,1,1,0,0,0,0,0,0,0,0,0,0,0
570,4013,NE,Lincoln (County),69101,6,4,0,0,0,2,0,2464,389,2,0,0,0
571,4017,PR,Adjuntas (Municipio),601,1,1,0,0,0,0,0,0,0,0,0,0,0
572,4017,PR,Canovanas (Municipio),729,533,501,0,0,0,270,0,84252,259513,269,1,0,0
573,4017,PR,Caguas (Municipio),726,35,33,0,0,0,17,0,5582,11265,17,0,0,0
574,4017,PR,Carolina (Municipio),987,1,1,0,0,0,1,0,0,1206,1,0,0,0
575,4017,PR,Carolina (Municipio),929,1,1,0,0,0,1,0,0,113,1,0,0,0
576,4017,PR,Carolina (Municipio),987,344,325,0,0,0,188,0,21777,166042,187,1,0,0
577,4017,PR,Carolina (Municipio),976,5,5,0,0,0,2,0,0,3193,2,0,0,0
578,4017,PR,Cayey (Municipio),738,1,1,0,0,0,0,0,0,0,0,0,0,0
579,4017,PR,Coamo (Municipio),769,201,195,0,0,0,104,0,19241,56703,104,0,0,0
580,4017,PR,Guaynabo (Municipio),965,9,8,0,0,0,3,0,0,4649,3,0,0,0
581,4017,PR,Humacao (Municipio),741,8,7,0,0,0,4,0,0,1788,4,0,0,0
582,4017,PR,Jayuya (Municipio),650,1,1,0,0,0,1,0,1164,1714,1,0,0,0
583,4017,PR,Las Piedras (Municipio),777,3,3,0,0,0,2,0,0,518,2,0,0,0
584,4017,PR,Loiza (Municipio),771,1,1,0,0,0,1,0,1004,0,1,0,0,0
585,4017,PR,Ponce (Municipio),716,12,11,0,0,0,5,0,0,3141,5,0,0,0
586,4017,PR,Naranjito (Municipio),719,1,1,0,0,0,0,0,0,0,0,0,0,0
587,4017,PR,Naguabo (Municipio),771,1,1,0,0,0,1,0,0,208,1,0,0,0
588,4017,PR,Orocovis (Municipio),638,4,4,0,0,0,4,0,0,3168,4,0,0,0
589,4017,PR,Rio Grande (Municipio),747,1,1,0,0,0,1,0,0,377,1,0,0,0
590,4017,PR,San Juan (Municipio),983,1,1,0,0,0,0,0,0,0,0,0,0,0
591,4017,PR,San Juan (Municipio),920,2,2,0,0,0,1,0,0,397,1,0,0,0
592,4017,PR,San Juan (Municipio),909,37,34,0,0,0,23,0,0,14033,23,0,0,0
593,4017,PR,San Juan (Municipio),928,1,0,0,0,0,0,0,0,0,0,0,0,0
594,4017,PR,San Juan (Municipio),919,1,1,0,0,0,0,0,0,0,0,0,0,0
595,4017,PR,San Juan (Municipio),930,1,1,0,0,0,1,0,0,484,1,0,0,0
596,4017,PR,San Juan (Municipio),926,1,1,0,0,0,1,0,0,816,1,0,0,0
597,4017,PR,Trujillo Alto (Municipio),782,1,1,0,0,0,1,0,0,395,1,0,0,0
598,4017,PR,San Juan (Municipio),924,1,1,0,0,0,0,0,0,0,0,0,0,0
599,4017,PR,Vega Baja (Municipio),693,1,1,0,0,0,1,0,1116,1470,1,0,0,0
600,4019,NC,Beaufort (County),27810,181,136,0,0,0,83,0,71374,178801,80,3,0,0
601,4019,NC,Beaufort (County),28586,2,1,0,0,0,0,0,0,0,0,0,0,0
602,4019,NC,Bertie (County),27957,5,4,0,0,0,1,0,0,6051,1,0,0,0
